cowcode,iso3166,country_ID,country_name,abbr_country,year,n_instdepth,n_policyautonomy,n_fiscalautonomy,n_borrowautonomy,n_representation,n_lawmaking,n_execcontrol,n_fiscalcontrol,n_borrowcontrol,n_constitutional,n_selfrule,n_sharedrule,n_RAI,COMPONENTS,n_representation,n_assembly,n_executive,n_lawmaking,n_L1lawmaking,n_L2lawmaking,n_L3lawmaking,n_L4lawmaking,n_L5lawmaking,n_L6lawmaking
91,340,116,Honduras,HND,2013,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
91,340,116,Honduras,HND,2014,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
91,340,116,Honduras,HND,2015,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
91,340,116,Honduras,HND,2016,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
91,340,116,Honduras,HND,2017,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
91,340,116,Honduras,HND,2018,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1962,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1963,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1964,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1965,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1966,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1967,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1968,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1969,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1970,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1971,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1972,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1973,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1974,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1975,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1976,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1977,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1978,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1979,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1980,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1981,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1982,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1983,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1984,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1985,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1986,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1987,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1988,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1989,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1991,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1992,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1996,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1997,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1998,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,1999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,2001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,2002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,2003,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,2004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,2005,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,2006,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,2007,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,2008,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,2010,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,2012,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,2013,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,2014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,2015,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,2016,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,2017,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,388,117,Jamaica,JAM,2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
70,484,118,Mexico,MEX,1950,1.00,0.95,1.75,1.88,2.63,1.43,0.00,0.95,0.00,3.50,8.21,5.89,14.10,,2.63,1.75,0.88,1.43,0.48,0.00,0.48,0.48,0.00,0.00
70,484,118,Mexico,MEX,1951,1.00,0.95,1.75,1.88,2.63,1.43,0.00,0.95,0.00,3.50,8.21,5.89,14.10,,2.63,1.75,0.88,1.43,0.48,0.00,0.48,0.48,0.00,0.00
70,484,118,Mexico,MEX,1952,1.00,0.95,1.75,1.88,2.63,1.43,0.00,0.95,0.00,3.50,8.21,5.89,14.10,,2.63,1.75,0.88,1.43,0.48,0.00,0.48,0.48,0.00,0.00
70,484,118,Mexico,MEX,1953,1.00,0.98,1.81,1.90,2.71,1.47,0.00,0.98,0.00,3.61,8.40,6.07,14.48,,2.71,1.81,0.90,1.47,0.49,0.00,0.49,0.49,0.00,0.00
70,484,118,Mexico,MEX,1954,1.00,0.98,1.81,1.90,2.71,1.47,0.00,0.98,0.00,3.61,8.40,6.07,14.48,,2.71,1.81,0.90,1.47,0.49,0.00,0.49,0.49,0.00,0.00
70,484,118,Mexico,MEX,1955,1.00,0.98,1.81,1.90,2.71,1.47,0.00,0.98,0.00,3.61,8.40,6.07,14.48,,2.71,1.81,0.90,1.47,0.49,0.00,0.49,0.49,0.00,0.00
70,484,118,Mexico,MEX,1956,1.00,0.98,1.81,1.90,2.71,1.47,0.00,0.98,0.00,3.61,8.40,6.07,14.48,,2.71,1.81,0.90,1.47,0.49,0.00,0.49,0.49,0.00,0.00
70,484,118,Mexico,MEX,1957,1.00,0.98,1.81,1.90,2.71,1.47,0.00,0.98,0.00,3.61,8.40,6.07,14.48,,2.71,1.81,0.90,1.47,0.49,0.00,0.49,0.49,0.00,0.00
70,484,118,Mexico,MEX,1958,1.00,0.98,1.81,1.90,2.71,1.47,0.00,0.98,0.00,3.61,8.40,6.07,14.48,,2.71,1.81,0.90,1.47,0.49,0.00,0.49,0.49,0.00,0.00
70,484,118,Mexico,MEX,1959,1.00,0.98,1.81,1.90,2.71,1.47,0.00,0.98,0.00,3.61,8.40,6.07,14.48,,2.71,1.81,0.90,1.47,0.49,0.00,0.49,0.49,0.00,0.00
70,484,118,Mexico,MEX,1960,1.00,0.98,1.81,1.90,2.71,1.47,0.00,0.98,0.00,3.61,8.40,6.07,14.48,,2.71,1.81,0.90,1.47,0.49,0.00,0.49,0.49,0.00,0.00
70,484,118,Mexico,MEX,1961,1.00,0.98,1.81,1.90,2.71,1.47,0.00,0.98,0.00,3.61,8.40,6.07,14.48,,2.71,1.81,0.90,1.47,0.49,0.00,0.49,0.49,0.00,0.00
70,484,118,Mexico,MEX,1962,1.00,0.98,1.81,1.90,2.71,1.47,0.00,0.98,0.00,3.61,8.40,6.07,14.48,,2.71,1.81,0.90,1.47,0.49,0.00,0.49,0.49,0.00,0.00
70,484,118,Mexico,MEX,1963,1.00,0.98,1.81,1.90,2.71,1.47,0.00,0.98,0.00,3.61,8.40,6.07,14.48,,2.71,1.81,0.90,1.47,0.49,0.00,0.49,0.49,0.00,0.00
70,484,118,Mexico,MEX,1964,1.00,0.98,1.81,1.90,2.71,1.47,0.00,0.98,0.00,3.61,8.40,6.07,14.48,,2.71,1.81,0.90,1.47,0.49,0.00,0.49,0.49,0.00,0.00
70,484,118,Mexico,MEX,1965,1.00,0.98,1.81,1.90,2.71,1.47,0.00,0.98,0.00,3.61,8.40,6.07,14.48,,2.71,1.81,0.90,1.47,0.49,0.00,0.49,0.49,0.00,0.00
70,484,118,Mexico,MEX,1966,1.00,0.98,1.81,1.90,2.71,1.47,0.00,0.98,0.00,3.61,8.40,6.07,14.48,,2.71,1.81,0.90,1.47,0.49,0.00,0.49,0.49,0.00,0.00
70,484,118,Mexico,MEX,1967,1.00,0.98,1.81,1.90,2.71,1.47,0.00,0.98,0.00,3.61,8.40,6.07,14.48,,2.71,1.81,0.90,1.47,0.49,0.00,0.49,0.49,0.00,0.00
70,484,118,Mexico,MEX,1968,1.00,0.98,1.81,1.90,2.71,1.47,0.00,0.98,0.00,3.61,8.40,6.07,14.48,,2.71,1.81,0.90,1.47,0.49,0.00,0.49,0.49,0.00,0.00
70,484,118,Mexico,MEX,1969,1.00,0.98,1.81,1.90,2.71,1.47,0.00,0.98,0.00,3.61,8.40,6.07,14.48,,2.71,1.81,0.90,1.47,0.49,0.00,0.49,0.49,0.00,0.00
70,484,118,Mexico,MEX,1970,1.00,0.98,1.81,1.90,2.71,1.47,0.00,0.98,0.00,3.61,8.40,6.07,14.48,,2.71,1.81,0.90,1.47,0.49,0.00,0.49,0.49,0.00,0.00
70,484,118,Mexico,MEX,1971,1.00,0.98,1.81,1.90,2.71,1.47,0.00,0.98,0.00,3.61,8.40,6.07,14.48,,2.71,1.81,0.90,1.47,0.49,0.00,0.49,0.49,0.00,0.00
70,484,118,Mexico,MEX,1972,1.00,0.98,1.81,1.90,2.71,1.47,0.00,0.98,0.00,3.61,8.40,6.07,14.48,,2.71,1.81,0.90,1.47,0.49,0.00,0.49,0.49,0.00,0.00
70,484,118,Mexico,MEX,1973,1.00,0.98,1.81,1.90,2.71,1.47,0.00,0.98,0.00,3.61,8.40,6.07,14.48,,2.71,1.81,0.90,1.47,0.49,0.00,0.49,0.49,0.00,0.00
70,484,118,Mexico,MEX,1974,1.00,1.00,1.84,1.92,2.76,1.50,0.00,1.00,0.00,3.68,8.53,6.18,14.71,,2.76,1.84,0.92,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1975,1.00,1.00,1.84,1.92,2.76,1.50,0.00,1.00,0.00,3.68,8.53,6.18,14.71,,2.76,1.84,0.92,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1976,1.00,1.00,1.84,1.92,2.76,1.50,0.00,1.00,0.00,3.68,8.53,6.18,14.71,,2.76,1.84,0.92,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1977,1.00,1.00,1.84,1.92,2.76,1.50,0.00,1.00,0.00,3.68,8.53,6.18,14.71,,2.76,1.84,0.92,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1978,1.00,1.00,1.84,1.92,2.76,1.50,0.00,1.00,0.00,3.68,8.53,6.18,14.71,,2.76,1.84,0.92,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1979,1.00,1.00,1.84,1.92,2.76,1.50,0.00,1.00,0.00,3.68,8.53,6.18,14.71,,2.76,1.84,0.92,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1980,1.00,1.00,0.92,1.92,2.76,1.50,0.00,0.00,0.00,3.68,7.61,5.18,12.79,,2.76,1.84,0.92,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1981,1.00,1.00,0.92,1.92,2.76,1.50,0.00,0.00,0.00,3.68,7.61,5.18,12.79,,2.76,1.84,0.92,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1982,1.00,1.00,0.92,1.92,2.76,1.50,0.00,0.00,0.00,3.68,7.61,5.18,12.79,,2.76,1.84,0.92,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1983,1.92,1.00,0.92,1.92,2.76,1.50,0.00,0.00,0.00,3.68,8.53,5.18,13.71,,2.76,1.84,0.92,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1984,1.92,1.00,0.92,1.92,2.76,1.50,0.00,0.00,0.00,3.68,8.53,5.18,13.71,,2.76,1.84,0.92,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1985,1.92,1.00,0.92,1.92,2.76,1.50,0.00,0.00,0.00,3.68,8.53,5.18,13.71,,2.76,1.84,0.92,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1986,1.92,1.00,0.92,1.92,2.76,1.50,0.00,0.00,0.00,3.68,8.53,5.18,13.71,,2.76,1.84,0.92,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1987,1.92,1.00,0.92,1.92,2.76,1.50,0.00,0.00,0.00,3.68,8.53,5.18,13.71,,2.76,1.84,0.92,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1988,2.00,1.00,0.92,1.92,2.92,1.50,0.00,0.00,0.00,3.68,8.76,5.18,13.95,,2.92,2.00,0.92,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1989,2.00,1.00,0.92,1.92,3.84,1.50,0.00,0.00,0.00,3.68,9.68,5.18,14.87,,3.84,2.00,1.84,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1990,2.00,1.00,0.92,1.92,3.84,1.50,0.00,0.00,0.00,3.68,9.68,5.18,14.87,,3.84,2.00,1.84,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1991,2.00,1.00,0.92,1.92,3.84,1.50,0.00,0.00,0.00,3.68,9.68,5.18,14.87,,3.84,2.00,1.84,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1992,2.00,1.00,0.92,1.92,3.84,1.50,0.00,0.00,0.00,3.68,9.68,5.18,14.87,,3.84,2.00,1.84,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1993,2.00,2.00,0.92,1.92,3.84,1.50,0.00,0.00,0.00,3.68,10.68,5.18,15.87,,3.84,2.00,1.84,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1994,2.92,2.00,0.92,1.92,3.84,1.50,0.00,0.00,0.00,3.68,11.61,5.18,16.79,,3.84,2.00,1.84,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1995,2.92,2.00,0.92,1.92,3.84,1.50,0.00,0.00,0.00,3.68,11.61,5.18,16.79,,3.84,2.00,1.84,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1996,2.92,2.00,0.92,1.92,3.84,1.50,0.00,0.00,0.00,3.68,11.61,5.18,16.79,,3.84,2.00,1.84,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1997,2.92,3.00,2.00,1.92,4.00,1.50,0.00,0.00,0.00,3.68,13.84,5.18,19.03,,4.00,2.00,2.00,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1998,2.92,3.00,2.00,1.92,4.00,1.50,0.00,0.00,0.00,3.68,13.84,5.18,19.03,,4.00,2.00,2.00,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,1999,2.92,3.00,2.00,1.92,4.00,1.50,0.00,0.00,0.00,3.68,13.84,5.18,19.03,,4.00,2.00,2.00,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,2000,2.92,3.00,2.00,1.92,4.00,1.50,0.00,0.00,0.00,3.68,13.84,5.18,19.03,,4.00,2.00,2.00,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,2001,2.92,3.00,2.00,1.92,4.00,1.50,0.00,0.00,0.00,3.68,13.84,5.18,19.03,,4.00,2.00,2.00,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,2002,2.92,3.00,2.00,1.92,4.00,1.50,0.00,0.00,0.00,3.68,13.84,5.18,19.03,,4.00,2.00,2.00,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,2003,2.92,3.00,2.00,1.92,4.00,1.50,0.00,0.00,0.00,3.68,13.84,5.18,19.03,,4.00,2.00,2.00,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,2004,2.92,3.00,3.00,1.92,4.00,1.50,0.00,0.00,0.00,3.68,14.84,5.18,20.03,,4.00,2.00,2.00,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,2005,2.92,3.00,3.00,1.92,4.00,1.50,0.00,0.00,0.00,3.68,14.84,5.18,20.03,,4.00,2.00,2.00,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,2006,2.97,3.00,3.00,1.92,4.10,1.50,0.00,0.00,0.00,3.68,14.99,5.18,20.17,,4.10,2.05,2.05,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,2007,2.97,3.00,3.00,1.92,4.10,1.50,0.00,0.00,0.00,3.68,14.99,5.18,20.17,,4.10,2.05,2.05,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,2008,2.97,3.00,3.00,1.92,4.10,1.50,0.00,0.00,0.00,3.68,15.86,5.18,21.05,,4.10,2.05,2.05,1.50,0.50,0.00,0.50,0.50,0.00,0.00
70,484,118,Mexico,MEX,2009,2.97,3.00,3.00,1.92,4.10,1.50,0.00,0.00,0.00,3.68,15.91,5.18,21.10,,4.10,2.05,2.05,1.50,0.50,0.00,0.50,0.50,0.00,0.00
